Source,Title,Author,Type,Shelf,My Rating,Avg Rating,Ratings Count,Pages,Year,Date Read,Date Added,ISBN,ISBN13,Publisher,Themes,Tones,Similar To Titles,Similar To Authors,Cover URL,Goodreads URL,Buy URL,Book Key,Top 10,All Time Fave,DNF,BBRE Score
goodreads,The Path to Power,Robert A. Caro,nonfiction,read,2,4.25,27143,882,1990,,2020-12-23,0679729453,9780679729457,Vintage,"biography, political, history, narrative nonfiction","narrative-driven, accessible, investigative, character-study","Team of Rivals, The Power Broker, Truman, Grant","Taylor Branch, David McCullough, Doris Kearns Goodwin, Ron Chernow",,,,the-path-to-power|robert-a-caro,,,Yes,
goodreads,Rise of the Warrior Cop: The Militarization of America's Police Forces,Radley Balko,nonfiction,read,2,4.3,4024,400,2013,,2020-12-26,1610392116,9781610392112,PublicAffairs,"narrative nonfiction, political, social commentary, military","accessible, narrative-driven, gritty, investigative","The New Jim Crow, Just Mercy, Three Felonies a Day, The War on Cops","Michelle Alexander, Bryan Stevenson, Ta-Nehisi Coates, David Simon",,,,rise-of-the-warrior-cop-the-militarization-of-america-s-police-forces|radley-balko,,,Yes,
goodreads,The Kid: The Immortal Life of Ted Williams,Ben Bradlee Jr.,nonfiction,read,2,4.21,1679,855,2013,,2021-01-14,0316614351,9780316614351,"Little, Brown and Company","biography, sports, narrative nonfiction","narrative-driven, accessible, character-study","The Big Bam, Sandy Koufax: A Lefty's Legacy, Joe DiMaggio: The Hero's Life, Clemente","Leigh Montville, David Halberstam, Jane Leavy, Jonathan Eig",,,,the-kid-the-immortal-life-of-ted-williams|ben-bradlee-jr,,,Yes,
goodreads,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,Bill Gates,nonfiction,read,2,4.18,51253,288,2021,,2021-01-26,0385546130,9780385546133,Knopf Publishing Group,"narrative nonfiction, tech history, social commentary, business","accessible, narrative-driven, revelatory","The Uninhabitable Earth, The Sixth Extinction, Speed and Scale, A Field Guide to Climate Anxiety","Elizabeth Kolbert, Michael Pollan, Vaclav Smil, Yuval Noah Harari",,,,how-to-avoid-a-climate-disaster-the-solutions-we-have-and-the-breakthroughs-we-need|bill-gates,,,Yes,
goodreads,Lucky Peach: Issue 1,Chris Ying,nonfiction,read,2,4.41,325,174,2011,,2021-02-19,1936365464,9781936365463,Lucky Peach,"food, narrative nonfiction, humor","accessible, conversational, humorous, narrative-driven","Kitchen Confidential, The Art of Eating, Medium Raw, On Food and Cooking","David Chang, Anthony Bourdain, Ruth Reichl, Harold McGee",,,,lucky-peach-issue-1|chris-ying,,,Yes,
goodreads,Noise: A Flaw in Human Judgment,Daniel Kahneman,nonfiction,read,2,3.67,16836,454,2021,,2021-02-22,0316451401,9780316451406,"Little, Brown Spark","psychology, business, social commentary, narrative nonfiction","accessible, narrative-driven, dense, revelatory","Thinking Fast and Slow, Predictably Irrational, Misbehaving, The Black Swan","Nassim Nicholas Taleb, Richard Thaler, Dan Ariely, Cass Sunstein",,,,noise-a-flaw-in-human-judgment|daniel-kahneman,,,Yes,
goodreads,When Women Invented Television: The Untold Story of the Female Powerhouses Who Pioneered the Way We Watch Today,Jennifer Keishin Armstrong,nonfiction,read,2,4.05,1842,352,2021,,2021-03-14,0062973304,9780062973306,Harper,"narrative nonfiction, history, biography","narrative-driven, character-study, accessible, dense","Seinfeldia, Mary and Lou and Rhoda and Ted, The Genius of Women, Broad Influence","Karina Longworth, Emily Nussbaum, Jennifer Keishin Armstrong, Brooke Barnes",,,,when-women-invented-television-the-untold-story-of-the-female-powerhouses-who-pioneered-the-way-we-watch-today|jennifer-keishin-armstrong,,,Yes,
goodreads,11/22/63,Stephen King,fiction,read,5,4.3,450000,849,2011,,2021-04-08,1451627289,9781451627282,Scribner,"thriller, historical fiction, speculative","fast-paced, dual-timeline, dark, atmospheric","The Stand, Under the Dome, From Here to Eternity, Catch-22, The Time Traveler's Wife","Dean Koontz, Joe Hill, Peter Straub, Clive Barker",,,,11-22-63|stephen-king,,,,
goodreads,The Moviegoer,Walker Percy,fiction,read,2,3.67,30727,272,2018,,2021-04-20,0374214522,9780374214524,"Farrar, Straus and Giroux","literary, contemporary, coming-of-age","character-driven, slow-burn, atmospheric, heartwarming","Stoner, The Catcher in the Rye, Revolutionary Road, Herzog","John Updike, Richard Yates, Saul Bellow, Don DeLillo",,,,the-moviegoer|walker-percy,,,Yes,
goodreads,Firebreak,Nicole Kornher-Stace,fiction,read,2,3.96,3142,416,2021,,2021-04-30,198214274X,9781982142742,Gallery / Saga Press,"sci-fi, speculative, high-concept, thriller","fast-paced, slow-burn, atmospheric, twisty","All Systems Red, Autonomous, Infomocracy, The Stars Are Legion","Annalee Newitz, Martha Wells, Kameron Hurley, Malka Older",,,,firebreak|nicole-kornher-stace,,,Yes,
goodreads,The Last Human,Zack Jordan,fiction,read,2,3.68,3708,448,2020,,2021-04-30,0451499816,9780451499813,Del Rey Books,"sci-fi, adventure, speculative, high-concept","fast-paced, slow-burn, atmospheric, twisty","A Long Way to a Small Angry Planet, Old Man's War, Ancillary Justice, Blindsight","Ann Leckie, Becky Chambers, John Scalzi, Peter Watts",,,,the-last-human|zack-jordan,,,Yes,
goodreads,A People's History of the United States,Howard Zinn,nonfiction,read,2,4.06,254282,729,2005,,2021-06-12,0060838655,9780060838652,Harper Perennial,"history, political, social commentary, narrative nonfiction","accessible, narrative-driven, investigative, dense","Lies My Teacher Told Me, The New Jim Crow, An Indigenous Peoples' History of the United States, Empire of Illusion","Noam Chomsky, James W. Loewen, Eric Foner, Ta-Nehisi Coates",,,,a-people-s-history-of-the-united-states|howard-zinn,,,Yes,
goodreads,Liftoff: Elon Musk and the Desperate Early Days That Launched SpaceX,Eric Berger,nonfiction,read,2,4.54,6726,288,2021,,2021-07-07,0062979973,9780062979971,William Morrow,"narrative nonfiction, tech history, biography, history","narrative-driven, accessible, character-study, dense","Elon Musk, Rocket Billionaires, The Space Barons, Endurance","Walter Isaacson, Ashlee Vance, Tim Fernholz, Christian Davenport",,,,liftoff-elon-musk-and-the-desperate-early-days-that-launched-spacex|eric-berger,,,Yes,
goodreads,The Origins of the Cornbread Mafia: A Memoir of Sorts,Joe Keith Bickett,nonfiction,read,2,3.84,91,226,2016,,2021-08-04,,,Joe Keith Bickett,"memoir, true crime, narrative nonfiction","dark, investigative, character-study, narrative-driven","Cornbread Mafia, Methland, Dreamland, The Bluegrass Conspiracy","James Higdon, Nick Reding, Sam Quinones, Daniel Coyle",,,,the-origins-of-the-cornbread-mafia-a-memoir-of-sorts|joe-keith-bickett,,,Yes,
goodreads,"The Antisocial Network: The True Story of a Ragtag of Amateur Investors, Gamers, and Internet Trolls Who Brought Wall Street to Its Knees",Ben Mezrich,nonfiction,read,2,4.57,2319,288,2021,,2021-08-09,1538707551,9781538707555,Grand Central Publishing,"narrative nonfiction, finance, tech history, social commentary","fast-paced, accessible, narrative-driven, dense","The Big Short, Flash Boys, Bringing Down the House, Dumb Money","Michael Lewis, Scott Patterson, Gregory Zuckerman, Andrew Ross Sorkin",,,,the-antisocial-network-the-true-story-of-a-ragtag-of-amateur-investors-gamers-and-internet-trolls-who-brought-wall-street-to-its-knees|ben-mezrich,,,Yes,
goodreads,"The Universal Baseball Association, Inc., J. Henry Waugh, Prop.",Robert Coover,fiction,read,2,3.83,2718,256,1971,,2021-08-17,0452260302,9780452260306,Plume,"literary, speculative, historical fiction","slow-burn, atmospheric, character-driven","The Natural, The Great American Novel, End Zone, The Franchise","Don DeLillo, Philip Roth, Thomas Pynchon, Bernard Malamud",,,,the-universal-baseball-association-inc-j-henry-waugh-prop|robert-coover,,,Yes,
goodreads,Zone One,Colson Whitehead,fiction,read,2,3.26,27393,259,2011,,2021-08-17,0385528078,9780385528078,Doubleday,"horror, literary, speculative, historical fiction","atmospheric, dark, character-driven, slow-burn","The Road, A Head Full of Ghosts, The Passage, Station Eleven","Colm Toibin, Cormac McCarthy, Paul Tremblay, Justin Cronin",,,,zone-one|colson-whitehead,,,Yes,
goodreads,Once Upon a Time in Hollywood: A Novel,Quentin Tarantino,fiction,read,2,3.97,23603,224,2021,,2021-08-23,0063112531,9780063112537,Harper Perennial,"historical fiction, contemporary, crime, noir","dark, gritty, atmospheric, slow-burn","L.A. Confidential, White Jazz, Less Than Zero, Inherent Vice","James Ellroy, Elmore Leonard, Don Winslow, Bret Easton Ellis",,,,once-upon-a-time-in-hollywood-a-novel|quentin-tarantino,,,Yes,
goodreads,To Start a War: How the Bush Administration Took America into Iraq,Robert Draper,nonfiction,read,2,4.33,3677,496,2020,,2021-09-05,0525561048,9780525561040,Penguin Press,"narrative nonfiction, political, military, history","narrative-driven, accessible, gritty, investigative","Fiasco, Imperial Life in the Emerald City, The Operators, Bush at War","Bob Woodward, Thomas Ricks, Rajiv Chandrasekaran, Ron Suskind",,,,to-start-a-war-how-the-bush-administration-took-america-into-iraq|robert-draper,,,Yes,
goodreads,Apples Never Fall,Liane Moriarty,fiction,read,2,3.78,220000,467,2021,,2021/11/20,1250220254,9781250220257,Henry Holt and Co.,"domestic suspense, mystery, psychological, contemporary","dark, character-driven, twisty, fast-paced","Little Fires Everywhere, The Husband's Secret, Big Little Lies, The Family Upstairs","Celeste Ng, Lisa Jewell, Sally Hepworth, Lucy Foley",,,,apples-never-fall|liane-moriarty,,,Yes,
goodreads,Trillions: How a Band of Wall Street Renegades Invented the Index Fund and Changed Finance Forever,Robin Wigglesworth,nonfiction,read,2,4.02,10500,352,2021,,2022/04/25,0593087682,9780593087688,Portfolio,"finance, narrative nonfiction, history, tech history","narrative-driven, accessible, dense","A Random Walk Down Wall Street, The Little Book of Common Sense Investing, When Genius Failed, The Big Short","Jack Bogle, Gregory Zuckerman, Roger Lowenstein, Michael Lewis",,,,trillions-how-a-band-of-wall-street-renegades-invented-the-index-fund-and-changed-finance-forever|robin-wigglesworth,,,Yes,
goodreads,Blood and Fire: The Unbelievable Real-Life Story of Wrestling's Original Sheik,Brian R. Solomon,nonfiction,read,2,4.3,480,390,2022,,2022/05/16,1770415807,9781770415805,ECW Press,"sports, biography, narrative nonfiction, history","narrative-driven, accessible, character-study, dense","Have a Nice Day, The Death of WCW, Foley Is Good, The Squared Circle","Dave Meltzer, Scott Keith, Michael Holmes, Jon Alba",,,,blood-and-fire-the-unbelievable-real-life-story-of-wrestling-s-original-sheik|brian-r-solomon,,,Yes,
goodreads,The Come Up: An Oral History of the Rise of Hip-Hop,Jonathan Abrams,nonfiction,read,2,4.22,5800,544,2022,,2022/08/05,1984825135,9781984825131,Crown,"music history, narrative nonfiction, social commentary, history","narrative-driven, accessible, dense, revelatory","Can't Stop Won't Stop, The Big Payback, Check the Technique, The Rap Year Book","Jeff Chang, Dan Charnas, Joseph Schloss, Bill Adler",,,,the-come-up-an-oral-history-of-the-rise-of-hip-hop|jonathan-abrams,,,Yes,
goodreads,The Coming Storm,Michael Lewis,nonfiction,read,0,3.75,8000,65,2018,,2022/09/23,,,Audible Studios,"narrative nonfiction, political","accessible, investigative, tense","The Premonition: A Pandemic Story, The Fifth Risk: Undoing Democracy, Flash Boys: A Wall Street Revolt, Going Infinite: The Rise and Fall of a New Tycoon","Malcolm Gladwell, John Carreyrou, Ben Mezrich, Ben Horowitz",,,,the-coming-storm|michael-lewis,,,,
goodreads,Once Upon a December,Amy E. Reichert,fiction,read,0,3.75,10000,336,2022,,2022/11/10,0593197798,9780593197790,Berkley,"contemporary, romance","atmospheric, inspiring, heartwarming","Romantic Comedy, Lessons in Chemistry, One Day, The Wedding People","Emily Henry, Taylor Jenkins Reid, Gabrielle Zevin, Liane Moriarty",,,,once-upon-a-december|amy-e-reichert,,,,
goodreads,"The Roundabout Way: Stories From The Villages, Florida",Jack O'Brien,nonfiction,read,2,4.18,190,225,2021,,2023/02/25,,,,"memoir, humor, narrative nonfiction","conversational, character-study, humorous, narrative-driven","Me Talk Pretty One Day, Lake Wobegon Days, I Was Told There'd Be Cake, The Wit and Wisdom","David Sedaris, Garrison Keillor, Calvin Trillin, Roy Blount Jr.",,,,the-roundabout-way-stories-from-the-villages-florida|jack-o-brien,,,Yes,
goodreads,Spaced Out: How the NBA's Three-Point Revolution Changed Everything You Thought You Knew About Basketball,Mike Prada,nonfiction,read,2,4.29,2100,384,2022,,2023/03/08,1629378860,9781629378862,Triumph Books,"sports, narrative nonfiction, social commentary","accessible, narrative-driven, revelatory","Sprawlball, The Victory Machine, Basketball and Other Things, Dream Team","Zach Lowe, Kirk Goldsberry, Ben Golliver, Ethan Sherwood Strauss",,,,spaced-out-how-the-nba-s-three-point-revolution-changed-everything-you-thought-you-knew-about-basketball|mike-prada,,,Yes,
goodreads,Endgame: An Insurgency on Wall Street,Sheelah Kolhatkar,nonfiction,read,2,3.57,180,49,2023,,2023/05/17,,,,"finance, narrative nonfiction, business, social commentary","accessible, narrative-driven, dense, revelatory","The Big Short, Hedge Hogs, More Money Than God, Barbarians at the Gate","Michael Lewis, Andrew Ross Sorkin, William Cohan, Scott Patterson",,,,endgame-an-insurgency-on-wall-street|sheelah-kolhatkar,,,Yes,
goodreads,When Crack Was King: A People's History of a Misunderstood Era,Donovan X. Ramsey,nonfiction,read,2,4.38,9800,448,2023,,2023/06/27,0525511806,9780525511809,One World,"narrative nonfiction, history, social commentary, true crime","narrative-driven, accessible, dark, investigative","Dreamland, Chasing the Scream, Empire of Pain, Dopesick","Sam Quinones, Johann Hari, Patrick Radden Keefe, David Simon",,,,when-crack-was-king-a-people-s-history-of-a-misunderstood-era|donovan-x-ramsey,,,Yes,
goodreads,The Ferryman,Justin Cronin,fiction,read,2,3.94,21000,538,2023,,2023/06/28,052561947X,9780525619475,Ballantine Books,"sci-fi, speculative, thriller, high-concept","fast-paced, slow-burn, atmospheric, twisty","Dark Matter, Recursion, Altered Carbon, The Passage","Blake Crouch, Dennis E. Taylor, Richard Morgan, Neal Stephenson",,,,the-ferryman|justin-cronin,,,Yes,
goodreads,Where Are Your Boys Tonight?: The Oral History of Emo's Mainstream Explosion 1999-2008,Chris Payne,nonfiction,read,2,4.44,4900,496,2023,,2023/07/08,0063251280,9780063251281,HarperCollins,"music history, narrative nonfiction, social commentary, history","narrative-driven, accessible, dense, revelatory","Our Band Could Be Your Life, Twilight of the Gods, Love Is a Mix Tape, Meet Me in the Bathroom","Steven Hyden, Chuck Klosterman, Rob Sheffield, David Browne",,,,where-are-your-boys-tonight-the-oral-history-of-emo-s-mainstream-explosion-1999-2008|chris-payne,,,Yes,
goodreads,A Flicker in the Dark,Stacy Willingham,fiction,read,3,3.84,55000,357,2022,,2023/08/26,1250803829,9781250803825,Minotaur Books,"thriller, mystery, psychological","fast-paced, tense, dark","The Silent Patient, The Breakdown, Behind Closed Doors, A Slow Fire Burning","Lisa Jewell, Freida McFadden, Shari Lapena, B.A. Paris",,,,a-flicker-in-the-dark|stacy-willingham,,,,
goodreads,"The Coming Wave: Technology, Power, and the Twenty-first Century's Greatest Dilemma",Mustafa Suleyman,nonfiction,read,2,3.93,34000,352,2023,,2023/09/23,0593593952,9780593593950,Crown,"tech history, social commentary, narrative nonfiction, political","accessible, narrative-driven, investigative, revelatory","Superintelligence, AI Superpowers, Life 3.0, Human Compatible","Nick Bostrom, Yuval Noah Harari, Kai-Fu Lee, Max Tegmark",,,,the-coming-wave-technology-power-and-the-twenty-first-century-s-greatest-dilemma|mustafa-suleyman,,,Yes,
goodreads,Number Go Up: Inside Crypto's Wild Rise and Staggering Fall,Zeke Faux,nonfiction,read,2,4.32,32000,304,2023,,2023/10/08,0593443810,9780593443811,Currency,"narrative nonfiction, finance, true crime, tech history","accessible, narrative-driven, dark, investigative","Going Infinite, The Big Short, Bad Blood, Easy Money","Michael Lewis, Ben McKenzie, Nathaniel Popper, Roger Lowenstein",,,,number-go-up-inside-crypto-s-wild-rise-and-staggering-fall|zeke-faux,,,Yes,
goodreads,"The Real Hoosiers: Crispus Attucks High School, Oscar Robertson, and the Hidden History of Hoops",Jack McCallum,nonfiction,read,2,4.1,420,336,2024,,2023/10/21,0306830752,9780306830754,Hachette Books,"sports, history, narrative nonfiction, social commentary","narrative-driven, accessible, dense, revelatory","A Season on the Brink, The Last Shot, The Soul of Basketball, Boys Among Men","David Halberstam, John Feinstein, Joe Posnanski, Jonathan Eig",,,,the-real-hoosiers-crispus-attucks-high-school-oscar-robertson-and-the-hidden-history-of-hoops|jack-mccallum,,,Yes,
goodreads,Fourth Wing,Rebecca Yarros,fiction,read,2,4.61,1400000,498,2023,,2023/11/17,1649374046,9781649374042,Red Tower Books,"fantasy, romance, adventure, YA","fast-paced, character-driven, heartwarming, atmospheric","A Court of Thorns and Roses, From Blood and Ash, The Name of the Wind, Throne of Glass","Sarah J. Maas, Jennifer L. Armentrout, Cassandra Clare, Holly Black",https://m.media-amazon.com/images/I/81eoMVeTPmL._SX300_.jpg,,,fourth-wing|rebecca-yarros,,,Yes,
goodreads,The Heaven & Earth Grocery Store,James McBride,fiction,read,2,4.19,195000,380,2023,,2023/11/17,0593422945,9780593422946,Riverhead Books,"historical fiction, literary, social commentary","slow-burn, atmospheric, character-driven, accessible","The Known World, Sing Unburied Sing, The Vanishing Half, The Underground Railroad","Colson Whitehead, Jesmyn Ward, Edward P. Jones, Brit Bennett",,,,the-heaven-earth-grocery-store|james-mcbride,,,Yes,
goodreads,A History of Basketball in Fifteen Sneakers,Russ Bengtson,nonfiction,read,2,4.44,650,256,2023,,2023/11/21,1523510285,9781523510283,Workman Publishing,"sports, history, narrative nonfiction, social commentary","narrative-driven, accessible, dense, revelatory","Sole Influence, Where'd You Get Those?, The Breaks of the Game, Dream Team","Scoop Jackson, Bobbito Garcia, Nick DePaula, Jeff Pearlman",,,,a-history-of-basketball-in-fifteen-sneakers|russ-bengtson,,,Yes,
goodreads,All the Light We Cannot See,Anthony Doerr,fiction,read,2,4.32,2100000,531,2014,,2023/11/21,1476746583,9781476746586,Scribner,"historical fiction, literary, coming-of-age","slow-burn, character-driven, atmospheric, heartwarming","The Nightingale, The Tattooist of Auschwitz, The Alice Network, The Rose Code","Kristin Hannah, Kate Quinn, Pam Jenoff, Lisa Wingate",https://m.media-amazon.com/images/I/81WY6M9XikL._SX300_.jpg,,,all-the-light-we-cannot-see|anthony-doerr,,,Yes,
goodreads,Red Rising,Pierce Brown,fiction,read,2,4.27,620000,382,2014,,2023/11/21,,,Del Rey,"sci-fi, speculative, adventure, coming-of-age","slow-burn, atmospheric, fast-paced, character-driven","The Hunger Games, Ender's Game, Wool, Divergent","Andy Weir, Hugh Howey, Blake Crouch, Veronica Roth",https://m.media-amazon.com/images/I/81bbaOYIagL._SX300_.jpg,,,red-rising|pierce-brown,,,Yes,
goodreads,Ugly Love,Colleen Hoover,fiction,read,2,4.07,700000,333,2014,,2023/11/21,,,Atria Books,"romance, contemporary, domestic suspense","character-driven, twisty, fast-paced, dark","It Ends with Us, Beautiful Disaster, The Notebook, After","Nicholas Sparks, Tarryn Fisher, Jamie McGuire, Anna Todd",,,,ugly-love|colleen-hoover,,,Yes,
goodreads,"The Housemaid is Watching (The Housemaid, #3)",Freida McFadden,fiction,read,5,4.17,80000,387,2024,,2025/02/25,1464223319,9781464223310,Sourcebooks,"thriller, psychological, domestic suspense","fast-paced, twisty, unreliable-narrator, compulsive","The Housemaid (The Housemaid, #1), The Housemaid's Secret (The Housemaid, #2), The Boyfriend, The Divorce, The Crash","B.A. Paris, Lisa Jewell, Shari Lapena, Liane Moriarty",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710781235l/197717652._SY475_.jpg,,,the-housemaid-is-watching|freida-mcfadden,,,,
goodreads,In Good Faith: A Joe Dillard Novel (Joe Dillard Series Book 2),Scott Pratt,fiction,currently-reading,0,3.95,5000,429,2025,,2026/05/31,,,Phoenix Flying LLC,"legal, thriller, courtroom","fast-paced, procedural, tense, plot-driven","An Innocent Client (Joe Dillard, #1), A Time to Kill (Jake Brigance, #1), The Client, The Last Chance Lawyer (Daniel Pike #1)","John Grisham, Scott Turow, Brad Parks, Steve Cavanagh",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1764811085i/244759039.jpg,,,in-good-faith-a-joe-dillard-novel|scott-pratt,,,,
goodreads,House of Fidelity: The Rise of the Johnson Dynasty and the Company That Changed American Investing,Justin Baer,nonfiction,to-read,0,3.75,0,384,2024,,,1538766957,,,"finance, business, narrative nonfiction, biography","narrative-driven, accessible, dense","The House of Morgan, Den of Thieves","Ron Chernow, Andrew Ross Sorkin",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1756934751l/241039527._SY475_.jpg,,,,,,,1
goodreads,The Body,Stephen King,fiction,to-read,0,4.29,0,7,1982,,,1668170612,,,"literary, coming-of-age, contemporary","atmospheric, melancholic, character-driven","The Green Mile, It","Dennis Lehane, Ray Bradbury",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1772263528l/249109853._SX318_.jpg,,,,,,,1
goodreads,Raised,April Balascio,nonfiction,to-read,0,3.75,0,352,2024,,,1982177039,,,"memoir, true crime, narrative nonfiction","dark, personal, investigative","Educated, My Absolute Darling","Tara Westover, Deborah Feldman",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710377557l/207294155._SY475_.jpg,,,,,,,7
goodreads,How to Know a Person: The Art of Seeing Others Deeply and Being Deeply Seen,David Brooks,nonfiction,to-read,0,4.02,0,306,2023,,,059323006X,,,"psychology, narrative nonfiction, social commentary","accessible, narrative-driven, personal","Thinking, Fast and Slow, The Second Mountain","Malcolm Gladwell, Jonathan Haidt",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684815605l/112974860.jpg,,,,,,,1
goodreads,The Last Trial (Kindle County Legal Thriller #11),Scott Turow,fiction,to-read,0,4,18000,464,2020,,2020/05/27,1538748134,9781538748138,Grand Central Publishing,"legal, thriller, courtroom","procedural, tense, character-driven, fast-paced","Presumed Innocent, Pleading Guilty (Kindle County, #3)","John Grisham, Steve Cavanagh",https://books.google.com/books/content?id=zfmsDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-last-trial|scott-turow,,,,58
goodreads,Amity and Prosperity: One Family and the Fracturing of America,Eliza Griswold,nonfiction,to-read,0,4,18000,318,2018,,2020/06/18,0374103119,9780374103118,"Farrar, Straus and Giroux","narrative nonfiction, history","narrative-driven, accessible, dense","Evicted: Poverty and Profit in the American City, Paradise: One Town's Struggle to Survive an American Wildfire","Matthew Desmond, Lizzie Johnson",https://books.google.com/books/content?id=uXxaDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,amity-and-prosperity-one-family-and-the-fracturing-of-america|eliza-griswold,,,,33
goodreads,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,nonfiction,to-read,0,4.3,110000,377,2020,,2020/06/18,038554376X,9780385543767,Doubleday,"narrative nonfiction, psychology, history","narrative-driven, accessible, dense","Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed, Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Lori Gottlieb, Beth Macy",https://books.google.com/books/content?id=bxahDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,hidden-valley-road-inside-the-mind-of-an-american-family|robert-kolker,,,,23
goodreads,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,nonfiction,to-read,0,3.8,28000,374,2006,,2020/07/08,0743284887,9780743284882,Scribner,"humor, narrative nonfiction","humorous, conversational, accessible, narrative-driven","Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto, I Wear the Black Hat: Grappling with Villains (Real and Imagined)","Jeff Pearlman, Bill Bryson",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388448967i/24475.jpg,,,chuck-klosterman-iv-a-decade-of-curious-people-and-dangerous-ideas|chuck-klosterman,,,,6
goodreads,The Visible Man,Chuck Klosterman,fiction,to-read,0,3.4,18000,230,2011,,2020/07/08,1439184461,9781439184462,Scribner,"literary, speculative, psychological","humorous, conversational, accessible, slow-burn","Raised in Captivity: Fictional Nonfiction, The Postmortal","Drew Magary, Gary Shteyngart",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348198773i/10373933.jpg,,,the-visible-man|chuck-klosterman,,,,25
goodreads,Downtown Owl,Chuck Klosterman,fiction,to-read,0,3.6,32000,275,2008,,2020/07/08,1416544186,9781416544180,Scribner,"literary, contemporary","humorous, conversational, accessible, character-driven","Little Children, Tracy Flick Can't Win","Tom Perrotta, Gary Shteyngart",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348123580i/2159007.jpg,,,downtown-owl|chuck-klosterman,,,,37
goodreads,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,nonfiction,to-read,0,3.8,28000,320,2003,,2020/07/08,0743406567,9780743406567,Scribner,"memoir, humor, narrative nonfiction","humorous, conversational, accessible, character-study","Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto, Killing Yourself to Live: 85% of a True Story","Jeff Pearlman, Bill Bryson",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1440854466i/24476.jpg,,,fargo-rock-city-a-heavy-metal-odyssey-in-rural-north-dakota|chuck-klosterman,,,,13
goodreads,"The Enigma Cube (Alien Artifact, #1)",Douglas E. Richards,fiction,to-read,0,4.3,12000,424,2020,,2020/09/03,,9798600753341,Paragon Press,"sci-fi, speculative, thriller","fast-paced, tense, plot-driven","Project Hail Mary, Recursion","Andy Weir, Blake Crouch",https://books.google.com/books/content?id=o8dezQEACAAJ&printsec=frontcover&img=1&zoom=2&source=gbs_api,,,the-enigma-cube|douglas-e-richards,,,,68
goodreads,The Answer Is…: Reflections on My Life,Alex Trebek,nonfiction,to-read,0,4.1,55000,304,2020,,2020/09/15,,9781982157999,Simon & Schuster,"memoir, narrative nonfiction","character-study, narrative-driven, accessible, personal","A Life in Parts, Yearbook","Bryan Cranston, Seth Rogen",https://books.google.com/books/content?id=dcjcDwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,the-answer-is-reflections-on-my-life|alex-trebek,,,,44
goodreads,George Lucas: A Life,Brian Jay Jones,nonfiction,to-read,0,4,32000,550,2016,,2020/09/22,0316257443,9780316257442,"Little, Brown and Company","biography, narrative nonfiction, business","narrative-driven, accessible, character-study","Steve Jobs, Elon Musk","Walter Isaacson, Ashlee Vance",https://books.google.com/books/content?id=wPXhCwAAQBAJ&printsec=frontcover&img=1&zoom=2&edge=curl&source=gbs_api,,,george-lucas-a-life|brian-jay-jones,,,,59
goodreads,Where Men Win Glory: The Odyssey of Pat Tillman,Jon Krakauer,nonfiction,to-read,0,4.3,110000,323,2009,,2020/09/22,0385522266,9780385522267,Doubleday,"military, biography, narrative nonfiction","narrative-driven, dark, investigative, disturbing","The Arsenal of Democracy: FDR, Detroit, and an Epic Quest to Arm an America at War, Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission","A.J. Baime, Hampton Sides",https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1439088374i/2936415.jpg,,,where-men-win-glory-the-odyssey-of-pat-tillman|jon-krakauer,,,,73
